time,sdate,stimestart,zone_start,stimeend,zone_end,price
2024-07-05 03:00:00,05.07.2024,03:00,CEST,04:00,CEST,1.979
2024-07-05 04:00:00,05.07.2024,04:00,CEST,05:00,CEST,0.898
2024-07-05 05:00:00,05.07.2024,05:00,CEST,06:00,CEST,1.001
2024-07-05 06:00:00,05.07.2024,06:00,CEST,07:00,CEST,3.819
2024-07-05 07:00:00,05.07.2024,07:00,CEST,08:00,CEST,4.575
2024-07-05 08:00:00,05.07.2024,08:00,CEST,09:00,CEST,3.943
2024-07-05 09:00:00,05.07.2024,09:00,CEST,10:00,CEST,1.856
2024-07-05 10:00:00,05.07.2024,10:00,CEST,11:00,CEST,0.295
2024-07-05 11:00:00,05.07.2024,11:00,CEST,12:00,CEST,0.041
2024-07-05 12:00:00,05.07.2024,12:00,CEST,13:00,CEST,-0.005
2024-07-05 13:00:00,05.07.2024,13:00,CEST,14:00,CEST,-0.064
2024-07-05 14:00:00,05.07.2024,14:00,CEST,15:00,CEST,-0.078
2024-07-05 15:00:00,05.07.2024,15:00,CEST,16:00,CEST,-0.003
2024-07-05 16:00:00,05.07.2024,16:00,CEST,17:00,CEST,0.193
2024-07-05 17:00:00,05.07.2024,17:00,CEST,18:00,CEST,1.681
2024-07-05 18:00:00,05.07.2024,18:00,CEST,19:00,CEST,6.435
2024-07-05 19:00:00,05.07.2024,19:00,CEST,20:00,CEST,9.009
2024-07-05 20:00:00,05.07.2024,20:00,CEST,21:00,CEST,14.236
2024-07-05 21:00:00,05.07.2024,21:00,CEST,22:00,CEST,13.038
2024-07-05 22:00:00,05.07.2024,22:00,CEST,23:00,CEST,10.222
2024-07-05 23:00:00,05.07.2024,23:00,CEST,00:00,CEST,8.495
2024-07-06 00:00:00,06.07.2024,00:00,CEST,01:00,CEST,8.91
2024-07-06 01:00:00,06.07.2024,01:00,CEST,02:00,CEST,7.071
2024-07-06 02:00:00,06.07.2024,02:00,CEST,03:00,CEST,6.352
2024-07-06 03:00:00,06.07.2024,03:00,CEST,04:00,CEST,4.646
2024-07-06 04:00:00,06.07.2024,04:00,CEST,05:00,CEST,3.862
2024-07-06 05:00:00,06.07.2024,05:00,CEST,06:00,CEST,1.569
2024-07-06 06:00:00,06.07.2024,06:00,CEST,07:00,CEST,0.573
2024-07-06 07:00:00,06.07.2024,07:00,CEST,08:00,CEST,0.537
2024-07-06 08:00:00,06.07.2024,08:00,CEST,09:00,CEST,0.339
2024-07-06 09:00:00,06.07.2024,09:00,CEST,10:00,CEST,0.0
2024-07-06 10:00:00,06.07.2024,10:00,CEST,11:00,CEST,-0.992
2024-07-06 11:00:00,06.07.2024,11:00,CEST,12:00,CEST,-2.887
2024-07-06 12:00:00,06.07.2024,12:00,CEST,13:00,CEST,-3.269
2024-07-06 13:00:00,06.07.2024,13:00,CEST,14:00,CEST,-4.41
2024-07-06 14:00:00,06.07.2024,14:00,CEST,15:00,CEST,-4.807
2024-07-06 15:00:00,06.07.2024,15:00,CEST,16:00,CEST,-3.484
2024-07-06 16:00:00,06.07.2024,16:00,CEST,17:00,CEST,-1.368
2024-07-06 17:00:00,06.07.2024,17:00,CEST,18:00,CEST,-0.006
2024-07-06 18:00:00,06.07.2024,18:00,CEST,19:00,CEST,0.188
2024-07-06 19:00:00,06.07.2024,19:00,CEST,20:00,CEST,0.022
2024-07-06 20:00:00,06.07.2024,20:00,CEST,21:00,CEST,0.669
2024-07-06 21:00:00,06.07.2024,21:00,CEST,22:00,CEST,0.94
2024-07-06 22:00:00,06.07.2024,22:00,CEST,23:00,CEST,1.8
2024-07-06 23:00:00,06.07.2024,23:00,CEST,00:00,CEST,1.402
2024-07-07 00:00:00,07.07.2024,00:00,CEST,01:00,CEST,-0.003
2024-07-07 01:00:00,07.07.2024,01:00,CEST,02:00,CEST,-0.01
2024-07-07 02:00:00,07.07.2024,02:00,CEST,03:00,CEST,-0.08
2024-07-07 03:00:00,07.07.2024,03:00,CEST,04:00,CEST,-0.048
2024-07-07 04:00:00,07.07.2024,04:00,CEST,05:00,CEST,-0.006
2024-07-07 05:00:00,07.07.2024,05:00,CEST,06:00,CEST,-0.001
2024-07-07 06:00:00,07.07.2024,06:00,CEST,07:00,CEST,-0.001
2024-07-07 07:00:00,07.07.2024,07:00,CEST,08:00,CEST,-0.001
2024-07-07 08:00:00,07.07.2024,08:00,CEST,09:00,CEST,-0.06
2024-07-07 09:00:00,07.07.2024,09:00,CEST,10:00,CEST,-0.649
2024-07-07 10:00:00,07.07.2024,10:00,CEST,11:00,CEST,-0.998
2024-07-07 11:00:00,07.07.2024,11:00,CEST,12:00,CEST,-1.204
2024-07-07 12:00:00,07.07.2024,12:00,CEST,13:00,CEST,-1.349
2024-07-07 13:00:00,07.07.2024,13:00,CEST,14:00,CEST,-2.237
2024-07-07 14:00:00,07.07.2024,14:00,CEST,15:00,CEST,-2.098
2024-07-07 15:00:00,07.07.2024,15:00,CEST,16:00,CEST,-1.22
2024-07-07 16:00:00,07.07.2024,16:00,CEST,17:00,CEST,-0.616
2024-07-07 17:00:00,07.07.2024,17:00,CEST,18:00,CEST,-0.008
2024-07-07 18:00:00,07.07.2024,18:00,CEST,19:00,CEST,6.399
2024-07-07 19:00:00,07.07.2024,19:00,CEST,20:00,CEST,9.027
2024-07-07 20:00:00,07.07.2024,20:00,CEST,21:00,CEST,12.564
2024-07-07 21:00:00,07.07.2024,21:00,CEST,22:00,CEST,13.317
2024-07-07 22:00:00,07.07.2024,22:00,CEST,23:00,CEST,11.52
2024-07-07 23:00:00,07.07.2024,23:00,CEST,00:00,CEST,9.713
2024-07-08 00:00:00,08.07.2024,00:00,CEST,01:00,CEST,8.162
2024-07-08 01:00:00,08.07.2024,01:00,CEST,02:00,CEST,7.665
2024-07-08 02:00:00,08.07.2024,02:00,CEST,03:00,CEST,7.408
2024-07-08 03:00:00,08.07.2024,03:00,CEST,04:00,CEST,7.772
2024-07-08 04:00:00,08.07.2024,04:00,CEST,05:00,CEST,7.628
2024-07-08 05:00:00,08.07.2024,05:00,CEST,06:00,CEST,8.044
2024-07-08 06:00:00,08.07.2024,06:00,CEST,07:00,CEST,11.218
2024-07-08 07:00:00,08.07.2024,07:00,CEST,08:00,CEST,12.5
2024-07-08 08:00:00,08.07.2024,08:00,CEST,09:00,CEST,10.064
2024-07-08 09:00:00,08.07.2024,09:00,CEST,10:00,CEST,7.761
2024-07-08 10:00:00,08.07.2024,10:00,CEST,11:00,CEST,5.393
2024-07-08 11:00:00,08.07.2024,11:00,CEST,12:00,CEST,3.843
2024-07-08 12:00:00,08.07.2024,12:00,CEST,13:00,CEST,3.179
2024-07-08 13:00:00,08.07.2024,13:00,CEST,14:00,CEST,2.945
2024-07-08 14:00:00,08.07.2024,14:00,CEST,15:00,CEST,2.956
2024-07-08 15:00:00,08.07.2024,15:00,CEST,16:00,CEST,3.675
2024-07-08 16:00:00,08.07.2024,16:00,CEST,17:00,CEST,6.4
2024-07-08 17:00:00,08.07.2024,17:00,CEST,18:00,CEST,8.02
2024-07-08 18:00:00,08.07.2024,18:00,CEST,19:00,CEST,10.263
2024-07-08 19:00:00,08.07.2024,19:00,CEST,20:00,CEST,13.649
2024-07-08 20:00:00,08.07.2024,20:00,CEST,21:00,CEST,25.735
2024-07-08 21:00:00,08.07.2024,21:00,CEST,22:00,CEST,17.369
2024-07-08 22:00:00,08.07.2024,22:00,CEST,23:00,CEST,11.365
2024-07-08 23:00:00,08.07.2024,23:00,CEST,00:00,CEST,9.202
2024-07-09 00:00:00,09.07.2024,00:00,CEST,01:00,CEST,10.552
2024-07-09 01:00:00,09.07.2024,01:00,CEST,02:00,CEST,9.596
2024-07-09 02:00:00,09.07.2024,02:00,CEST,03:00,CEST,9.308
2024-07-09 03:00:00,09.07.2024,03:00,CEST,04:00,CEST,9.114
2024-07-09 04:00:00,09.07.2024,04:00,CEST,05:00,CEST,8.766
2024-07-09 05:00:00,09.07.2024,05:00,CEST,06:00,CEST,9.683
2024-07-09 06:00:00,09.07.2024,06:00,CEST,07:00,CEST,11.138
2024-07-09 07:00:00,09.07.2024,07:00,CEST,08:00,CEST,10.376
2024-07-09 08:00:00,09.07.2024,08:00,CEST,09:00,CEST,9.4
2024-07-09 09:00:00,09.07.2024,09:00,CEST,10:00,CEST,6.726
2024-07-09 10:00:00,09.07.2024,10:00,CEST,11:00,CEST,4.663
2024-07-09 11:00:00,09.07.2024,11:00,CEST,12:00,CEST,3.371
2024-07-09 12:00:00,09.07.2024,12:00,CEST,13:00,CEST,2.195
2024-07-09 13:00:00,09.07.2024,13:00,CEST,14:00,CEST,0.504
2024-07-09 14:00:00,09.07.2024,14:00,CEST,15:00,CEST,0.271
2024-07-09 15:00:00,09.07.2024,15:00,CEST,16:00,CEST,1.108
2024-07-09 16:00:00,09.07.2024,16:00,CEST,17:00,CEST,5.373
2024-07-09 17:00:00,09.07.2024,17:00,CEST,18:00,CEST,8.169
2024-07-09 18:00:00,09.07.2024,18:00,CEST,19:00,CEST,9.927
2024-07-09 19:00:00,09.07.2024,19:00,CEST,20:00,CEST,15.15
2024-07-09 20:00:00,09.07.2024,20:00,CEST,21:00,CEST,14.764
2024-07-09 21:00:00,09.07.2024,21:00,CEST,22:00,CEST,10.812
2024-07-09 22:00:00,09.07.2024,22:00,CEST,23:00,CEST,8.607
2024-07-09 23:00:00,09.07.2024,23:00,CEST,00:00,CEST,6.889
2024-07-10 00:00:00,10.07.2024,00:00,CEST,01:00,CEST,5.5
2024-07-10 01:00:00,10.07.2024,01:00,CEST,02:00,CEST,5.49
2024-07-10 02:00:00,10.07.2024,02:00,CEST,03:00,CEST,5.392
2024-07-10 03:00:00,10.07.2024,03:00,CEST,04:00,CEST,5.498
2024-07-10 04:00:00,10.07.2024,04:00,CEST,05:00,CEST,5.992
2024-07-10 05:00:00,10.07.2024,05:00,CEST,06:00,CEST,6.614
2024-07-10 06:00:00,10.07.2024,06:00,CEST,07:00,CEST,8.446
2024-07-10 07:00:00,10.07.2024,07:00,CEST,08:00,CEST,10.646
2024-07-10 08:00:00,10.07.2024,08:00,CEST,09:00,CEST,10.201
2024-07-10 09:00:00,10.07.2024,09:00,CEST,10:00,CEST,8.493
2024-07-10 10:00:00,10.07.2024,10:00,CEST,11:00,CEST,6.5
2024-07-10 11:00:00,10.07.2024,11:00,CEST,12:00,CEST,5.577
2024-07-10 12:00:00,10.07.2024,12:00,CEST,13:00,CEST,4.713
2024-07-10 13:00:00,10.07.2024,13:00,CEST,14:00,CEST,4.458
2024-07-10 14:00:00,10.07.2024,14:00,CEST,15:00,CEST,5.5
2024-07-10 15:00:00,10.07.2024,15:00,CEST,16:00,CEST,5.843
2024-07-10 16:00:00,10.07.2024,16:00,CEST,17:00,CEST,6.748
2024-07-10 17:00:00,10.07.2024,17:00,CEST,18:00,CEST,8.014
2024-07-10 18:00:00,10.07.2024,18:00,CEST,19:00,CEST,8.073
2024-07-10 19:00:00,10.07.2024,19:00,CEST,20:00,CEST,9.972
2024-07-10 20:00:00,10.07.2024,20:00,CEST,21:00,CEST,14.861
2024-07-10 21:00:00,10.07.2024,21:00,CEST,22:00,CEST,16.408
2024-07-10 22:00:00,10.07.2024,22:00,CEST,23:00,CEST,11.397
2024-07-10 23:00:00,10.07.2024,23:00,CEST,00:00,CEST,9.292
2024-07-11 00:00:00,11.07.2024,00:00,CEST,01:00,CEST,9.602
2024-07-11 01:00:00,11.07.2024,01:00,CEST,02:00,CEST,7.995
2024-07-11 02:00:00,11.07.2024,02:00,CEST,03:00,CEST,7.706
2024-07-11 03:00:00,11.07.2024,03:00,CEST,04:00,CEST,7.96
2024-07-11 04:00:00,11.07.2024,04:00,CEST,05:00,CEST,8.031
2024-07-11 05:00:00,11.07.2024,05:00,CEST,06:00,CEST,8.198
2024-07-11 06:00:00,11.07.2024,06:00,CEST,07:00,CEST,10.771
2024-07-11 07:00:00,11.07.2024,07:00,CEST,08:00,CEST,12.0
2024-07-11 08:00:00,11.07.2024,08:00,CEST,09:00,CEST,10.653
2024-07-11 09:00:00,11.07.2024,09:00,CEST,10:00,CEST,8.911
2024-07-11 10:00:00,11.07.2024,10:00,CEST,11:00,CEST,8.069
2024-07-11 11:00:00,11.07.2024,11:00,CEST,12:00,CEST,6.66
2024-07-11 12:00:00,11.07.2024,12:00,CEST,13:00,CEST,5.744
2024-07-11 13:00:00,11.07.2024,13:00,CEST,14:00,CEST,4.77
2024-07-11 14:00:00,11.07.2024,14:00,CEST,15:00,CEST,4.448
2024-07-11 15:00:00,11.07.2024,15:00,CEST,16:00,CEST,5.01
2024-07-11 16:00:00,11.07.2024,16:00,CEST,17:00,CEST,6.098
2024-07-11 17:00:00,11.07.2024,17:00,CEST,18:00,CEST,8.191
2024-07-11 18:00:00,11.07.2024,18:00,CEST,19:00,CEST,9.158
2024-07-11 19:00:00,11.07.2024,19:00,CEST,20:00,CEST,12.0
2024-07-11 20:00:00,11.07.2024,20:00,CEST,21:00,CEST,18.433
2024-07-11 21:00:00,11.07.2024,21:00,CEST,22:00,CEST,16.674
2024-07-11 22:00:00,11.07.2024,22:00,CEST,23:00,CEST,12.159
2024-07-11 23:00:00,11.07.2024,23:00,CEST,00:00,CEST,9.812
2024-07-12 00:00:00,12.07.2024,00:00,CEST,01:00,CEST,10.242
2024-07-12 01:00:00,12.07.2024,01:00,CEST,02:00,CEST,8.731
2024-07-12 02:00:00,12.07.2024,02:00,CEST,03:00,CEST,8.287
2024-07-12 03:00:00,12.07.2024,03:00,CEST,04:00,CEST,8.303
2024-07-12 04:00:00,12.07.2024,04:00,CEST,05:00,CEST,8.221
2024-07-12 05:00:00,12.07.2024,05:00,CEST,06:00,CEST,8.425
2024-07-12 06:00:00,12.07.2024,06:00,CEST,07:00,CEST,10.794
2024-07-12 07:00:00,12.07.2024,07:00,CEST,08:00,CEST,10.992
2024-07-12 08:00:00,12.07.2024,08:00,CEST,09:00,CEST,10.96
2024-07-12 09:00:00,12.07.2024,09:00,CEST,10:00,CEST,10.24
2024-07-12 10:00:00,12.07.2024,10:00,CEST,11:00,CEST,9.587
2024-07-12 11:00:00,12.07.2024,11:00,CEST,12:00,CEST,8.983
2024-07-12 12:00:00,12.07.2024,12:00,CEST,13:00,CEST,8.325
2024-07-12 13:00:00,12.07.2024,13:00,CEST,14:00,CEST,7.86
2024-07-12 14:00:00,12.07.2024,14:00,CEST,15:00,CEST,7.804
2024-07-12 15:00:00,12.07.2024,15:00,CEST,16:00,CEST,7.819
2024-07-12 16:00:00,12.07.2024,16:00,CEST,17:00,CEST,8.571
2024-07-12 17:00:00,12.07.2024,17:00,CEST,18:00,CEST,8.554
2024-07-12 18:00:00,12.07.2024,18:00,CEST,19:00,CEST,9.226
2024-07-12 19:00:00,12.07.2024,19:00,CEST,20:00,CEST,10.239
2024-07-12 20:00:00,12.07.2024,20:00,CEST,21:00,CEST,9.329
2024-07-12 21:00:00,12.07.2024,21:00,CEST,22:00,CEST,9.461
2024-07-12 22:00:00,12.07.2024,22:00,CEST,23:00,CEST,8.566
2024-07-12 23:00:00,12.07.2024,23:00,CEST,00:00,CEST,7.911
2024-07-13 00:00:00,13.07.2024,00:00,CEST,01:00,CEST,5.065
2024-07-13 01:00:00,13.07.2024,01:00,CEST,02:00,CEST,5.052
2024-07-13 02:00:00,13.07.2024,02:00,CEST,03:00,CEST,3.692
2024-07-13 03:00:00,13.07.2024,03:00,CEST,04:00,CEST,3.767
2024-07-13 04:00:00,13.07.2024,04:00,CEST,05:00,CEST,3.272
2024-07-13 05:00:00,13.07.2024,05:00,CEST,06:00,CEST,3.105
2024-07-13 06:00:00,13.07.2024,06:00,CEST,07:00,CEST,3.066
2024-07-13 07:00:00,13.07.2024,07:00,CEST,08:00,CEST,2.782
2024-07-13 08:00:00,13.07.2024,08:00,CEST,09:00,CEST,2.66
2024-07-13 09:00:00,13.07.2024,09:00,CEST,10:00,CEST,2.097
2024-07-13 10:00:00,13.07.2024,10:00,CEST,11:00,CEST,0.516
2024-07-13 11:00:00,13.07.2024,11:00,CEST,12:00,CEST,0.004
2024-07-13 12:00:00,13.07.2024,12:00,CEST,13:00,CEST,-0.001
2024-07-13 13:00:00,13.07.2024,13:00,CEST,14:00,CEST,-0.5
2024-07-13 14:00:00,13.07.2024,14:00,CEST,15:00,CEST,-1.49
2024-07-13 15:00:00,13.07.2024,15:00,CEST,16:00,CEST,-1.147
2024-07-13 16:00:00,13.07.2024,16:00,CEST,17:00,CEST,-0.348
2024-07-13 17:00:00,13.07.2024,17:00,CEST,18:00,CEST,-0.001
2024-07-13 18:00:00,13.07.2024,18:00,CEST,19:00,CEST,2.877
2024-07-13 19:00:00,13.07.2024,19:00,CEST,20:00,CEST,5.033
2024-07-13 20:00:00,13.07.2024,20:00,CEST,21:00,CEST,7.545
2024-07-13 21:00:00,13.07.2024,21:00,CEST,22:00,CEST,7.626
2024-07-13 22:00:00,13.07.2024,22:00,CEST,23:00,CEST,7.884
2024-07-13 23:00:00,13.07.2024,23:00,CEST,00:00,CEST,6.3
2024-07-14 00:00:00,14.07.2024,00:00,CEST,01:00,CEST,8.895
2024-07-14 01:00:00,14.07.2024,01:00,CEST,02:00,CEST,6.319
2024-07-14 02:00:00,14.07.2024,02:00,CEST,03:00,CEST,5.545
2024-07-14 03:00:00,14.07.2024,03:00,CEST,04:00,CEST,4.43
2024-07-14 04:00:00,14.07.2024,04:00,CEST,05:00,CEST,3.793
2024-07-14 05:00:00,14.07.2024,05:00,CEST,06:00,CEST,3.681
2024-07-14 06:00:00,14.07.2024,06:00,CEST,07:00,CEST,3.196
2024-07-14 07:00:00,14.07.2024,07:00,CEST,08:00,CEST,1.428
2024-07-14 08:00:00,14.07.2024,08:00,CEST,09:00,CEST,0.029
2024-07-14 09:00:00,14.07.2024,09:00,CEST,10:00,CEST,-0.331
2024-07-14 10:00:00,14.07.2024,10:00,CEST,11:00,CEST,-2.113
2024-07-14 11:00:00,14.07.2024,11:00,CEST,12:00,CEST,-4.008
2024-07-14 12:00:00,14.07.2024,12:00,CEST,13:00,CEST,-5.947
2024-07-14 13:00:00,14.07.2024,13:00,CEST,14:00,CEST,-7.396
2024-07-14 14:00:00,14.07.2024,14:00,CEST,15:00,CEST,-7.396
2024-07-14 15:00:00,14.07.2024,15:00,CEST,16:00,CEST,-5.182
2024-07-14 16:00:00,14.07.2024,16:00,CEST,17:00,CEST,-2.003
2024-07-14 17:00:00,14.07.2024,17:00,CEST,18:00,CEST,-0.005
2024-07-14 18:00:00,14.07.2024,18:00,CEST,19:00,CEST,4.654
2024-07-14 19:00:00,14.07.2024,19:00,CEST,20:00,CEST,9.193
2024-07-14 20:00:00,14.07.2024,20:00,CEST,21:00,CEST,11.58
2024-07-14 21:00:00,14.07.2024,21:00,CEST,22:00,CEST,10.868
2024-07-14 22:00:00,14.07.2024,22:00,CEST,23:00,CEST,10.584
2024-07-14 23:00:00,14.07.2024,23:00,CEST,00:00,CEST,8.706
2024-07-15 00:00:00,15.07.2024,00:00,CEST,01:00,CEST,7.935
2024-07-15 01:00:00,15.07.2024,01:00,CEST,02:00,CEST,6.624
2024-07-15 02:00:00,15.07.2024,02:00,CEST,03:00,CEST,5.817
2024-07-15 03:00:00,15.07.2024,03:00,CEST,04:00,CEST,6.303
2024-07-15 04:00:00,15.07.2024,04:00,CEST,05:00,CEST,6.782
2024-07-15 05:00:00,15.07.2024,05:00,CEST,06:00,CEST,8.007
2024-07-15 06:00:00,15.07.2024,06:00,CEST,07:00,CEST,12.0
2024-07-15 07:00:00,15.07.2024,07:00,CEST,08:00,CEST,14.41
2024-07-15 08:00:00,15.07.2024,08:00,CEST,09:00,CEST,8.977
2024-07-15 09:00:00,15.07.2024,09:00,CEST,10:00,CEST,5.929
2024-07-15 10:00:00,15.07.2024,10:00,CEST,11:00,CEST,3.552
2024-07-15 11:00:00,15.07.2024,11:00,CEST,12:00,CEST,1.129
2024-07-15 12:00:00,15.07.2024,12:00,CEST,13:00,CEST,0.007
2024-07-15 13:00:00,15.07.2024,13:00,CEST,14:00,CEST,-0.001
2024-07-15 14:00:00,15.07.2024,14:00,CEST,15:00,CEST,-0.007
2024-07-15 15:00:00,15.07.2024,15:00,CEST,16:00,CEST,0.354
2024-07-15 16:00:00,15.07.2024,16:00,CEST,17:00,CEST,4.429
2024-07-15 17:00:00,15.07.2024,17:00,CEST,18:00,CEST,8.2
2024-07-15 18:00:00,15.07.2024,18:00,CEST,19:00,CEST,11.435
2024-07-15 19:00:00,15.07.2024,19:00,CEST,20:00,CEST,20.419
2024-07-15 20:00:00,15.07.2024,20:00,CEST,21:00,CEST,22.496
2024-07-15 21:00:00,15.07.2024,21:00,CEST,22:00,CEST,14.356
2024-07-15 22:00:00,15.07.2024,22:00,CEST,23:00,CEST,9.248
2024-07-15 23:00:00,15.07.2024,23:00,CEST,00:00,CEST,8.01
2024-07-16 00:00:00,16.07.2024,00:00,CEST,01:00,CEST,7.659
2024-07-16 01:00:00,16.07.2024,01:00,CEST,02:00,CEST,6.377
2024-07-16 02:00:00,16.07.2024,02:00,CEST,03:00,CEST,5.249
2024-07-16 03:00:00,16.07.2024,03:00,CEST,04:00,CEST,3.682
2024-07-16 04:00:00,16.07.2024,04:00,CEST,05:00,CEST,3.816
2024-07-16 05:00:00,16.07.2024,05:00,CEST,06:00,CEST,5.032
2024-07-16 06:00:00,16.07.2024,06:00,CEST,07:00,CEST,8.035
2024-07-16 07:00:00,16.07.2024,07:00,CEST,08:00,CEST,9.095
2024-07-16 08:00:00,16.07.2024,08:00,CEST,09:00,CEST,8.431
2024-07-16 09:00:00,16.07.2024,09:00,CEST,10:00,CEST,6.277
2024-07-16 10:00:00,16.07.2024,10:00,CEST,11:00,CEST,2.149
2024-07-16 11:00:00,16.07.2024,11:00,CEST,12:00,CEST,0.006
2024-07-16 12:00:00,16.07.2024,12:00,CEST,13:00,CEST,-0.803
2024-07-16 13:00:00,16.07.2024,13:00,CEST,14:00,CEST,-1.103
2024-07-16 14:00:00,16.07.2024,14:00,CEST,15:00,CEST,-1.148
2024-07-16 15:00:00,16.07.2024,15:00,CEST,16:00,CEST,-1.114
2024-07-16 16:00:00,16.07.2024,16:00,CEST,17:00,CEST,-0.23
2024-07-16 17:00:00,16.07.2024,17:00,CEST,18:00,CEST,2.212
2024-07-16 18:00:00,16.07.2024,18:00,CEST,19:00,CEST,6.302
2024-07-16 19:00:00,16.07.2024,19:00,CEST,20:00,CEST,8.199
2024-07-16 20:00:00,16.07.2024,20:00,CEST,21:00,CEST,12.16
2024-07-16 21:00:00,16.07.2024,21:00,CEST,22:00,CEST,11.428
2024-07-16 22:00:00,16.07.2024,22:00,CEST,23:00,CEST,10.581
2024-07-16 23:00:00,16.07.2024,23:00,CEST,00:00,CEST,8.431
2024-07-17 00:00:00,17.07.2024,00:00,CEST,01:00,CEST,8.74
2024-07-17 01:00:00,17.07.2024,01:00,CEST,02:00,CEST,7.298
2024-07-17 02:00:00,17.07.2024,02:00,CEST,03:00,CEST,7.282
2024-07-17 03:00:00,17.07.2024,03:00,CEST,04:00,CEST,7.053
2024-07-17 04:00:00,17.07.2024,04:00,CEST,05:00,CEST,7.105
2024-07-17 05:00:00,17.07.2024,05:00,CEST,06:00,CEST,7.744
2024-07-17 06:00:00,17.07.2024,06:00,CEST,07:00,CEST,9.005
2024-07-17 07:00:00,17.07.2024,07:00,CEST,08:00,CEST,9.976
2024-07-17 08:00:00,17.07.2024,08:00,CEST,09:00,CEST,10.57
2024-07-17 09:00:00,17.07.2024,09:00,CEST,10:00,CEST,7.714
2024-07-17 10:00:00,17.07.2024,10:00,CEST,11:00,CEST,5.819
2024-07-17 11:00:00,17.07.2024,11:00,CEST,12:00,CEST,4.175
2024-07-17 12:00:00,17.07.2024,12:00,CEST,13:00,CEST,3.259
2024-07-17 13:00:00,17.07.2024,13:00,CEST,14:00,CEST,2.185
2024-07-17 14:00:00,17.07.2024,14:00,CEST,15:00,CEST,1.08
2024-07-17 15:00:00,17.07.2024,15:00,CEST,16:00,CEST,1.347
2024-07-17 16:00:00,17.07.2024,16:00,CEST,17:00,CEST,3.888
2024-07-17 17:00:00,17.07.2024,17:00,CEST,18:00,CEST,6.168
2024-07-17 18:00:00,17.07.2024,18:00,CEST,19:00,CEST,8.293
2024-07-17 19:00:00,17.07.2024,19:00,CEST,20:00,CEST,10.689
2024-07-17 20:00:00,17.07.2024,20:00,CEST,21:00,CEST,18.795
2024-07-17 21:00:00,17.07.2024,21:00,CEST,22:00,CEST,14.347
2024-07-17 22:00:00,17.07.2024,22:00,CEST,23:00,CEST,11.491
2024-07-17 23:00:00,17.07.2024,23:00,CEST,00:00,CEST,9.281
2024-07-18 00:00:00,18.07.2024,00:00,CEST,01:00,CEST,8.997
2024-07-18 01:00:00,18.07.2024,01:00,CEST,02:00,CEST,8.029
2024-07-18 02:00:00,18.07.2024,02:00,CEST,03:00,CEST,7.905
2024-07-18 03:00:00,18.07.2024,03:00,CEST,04:00,CEST,7.854
2024-07-18 04:00:00,18.07.2024,04:00,CEST,05:00,CEST,7.927
2024-07-18 05:00:00,18.07.2024,05:00,CEST,06:00,CEST,9.21
2024-07-18 06:00:00,18.07.2024,06:00,CEST,07:00,CEST,12.088
2024-07-18 07:00:00,18.07.2024,07:00,CEST,08:00,CEST,10.727
2024-07-18 08:00:00,18.07.2024,08:00,CEST,09:00,CEST,9.674
2024-07-18 09:00:00,18.07.2024,09:00,CEST,10:00,CEST,7.922
2024-07-18 10:00:00,18.07.2024,10:00,CEST,11:00,CEST,6.384
2024-07-18 11:00:00,18.07.2024,11:00,CEST,12:00,CEST,4.713
2024-07-18 12:00:00,18.07.2024,12:00,CEST,13:00,CEST,3.501
2024-07-18 13:00:00,18.07.2024,13:00,CEST,14:00,CEST,3.396
2024-07-18 14:00:00,18.07.2024,14:00,CEST,15:00,CEST,3.701
2024-07-18 15:00:00,18.07.2024,15:00,CEST,16:00,CEST,4.878
2024-07-18 16:00:00,18.07.2024,16:00,CEST,17:00,CEST,6.756
2024-07-18 17:00:00,18.07.2024,17:00,CEST,18:00,CEST,8.548
2024-07-18 18:00:00,18.07.2024,18:00,CEST,19:00,CEST,9.2
2024-07-18 19:00:00,18.07.2024,19:00,CEST,20:00,CEST,13.018
2024-07-18 20:00:00,18.07.2024,20:00,CEST,21:00,CEST,22.76
2024-07-18 21:00:00,18.07.2024,21:00,CEST,22:00,CEST,18.446
2024-07-18 22:00:00,18.07.2024,22:00,CEST,23:00,CEST,11.954
2024-07-18 23:00:00,18.07.2024,23:00,CEST,00:00,CEST,10.192
2024-07-19 00:00:00,19.07.2024,00:00,CEST,01:00,CEST,9.011
2024-07-19 01:00:00,19.07.2024,01:00,CEST,02:00,CEST,8.045
2024-07-19 02:00:00,19.07.2024,02:00,CEST,03:00,CEST,7.991
2024-07-19 03:00:00,19.07.2024,03:00,CEST,04:00,CEST,7.929
2024-07-19 04:00:00,19.07.2024,04:00,CEST,05:00,CEST,8.338
2024-07-19 05:00:00,19.07.2024,05:00,CEST,06:00,CEST,9.138
2024-07-19 06:00:00,19.07.2024,06:00,CEST,07:00,CEST,11.56
2024-07-19 07:00:00,19.07.2024,07:00,CEST,08:00,CEST,11.072
2024-07-19 08:00:00,19.07.2024,08:00,CEST,09:00,CEST,9.84
2024-07-19 09:00:00,19.07.2024,09:00,CEST,10:00,CEST,8.143
2024-07-19 10:00:00,19.07.2024,10:00,CEST,11:00,CEST,7.0
2024-07-19 11:00:00,19.07.2024,11:00,CEST,12:00,CEST,5.875
2024-07-19 12:00:00,19.07.2024,12:00,CEST,13:00,CEST,4.434
2024-07-19 13:00:00,19.07.2024,13:00,CEST,14:00,CEST,3.65
2024-07-19 14:00:00,19.07.2024,14:00,CEST,15:00,CEST,3.62
